Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,MANUFACTURER_PART_NUMBER,Dept,Class,Fine,Classpath,Product Name,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,ATTRIBUTE_LABEL_1,ATTRIBUTE_LABEL_2,ATTRIBUTE_LABEL_3,ATTRIBUTE_LABEL_4,ATTRIBUTE_LABEL_5,ATTRIBUTE_LABEL_6,ATTRIBUTE_LABEL_7,ATTRIBUTE_LABEL_8,ATTRIBUTE_LABEL_9,ATTRIBUTE_LABEL_10,ATTRIBUTE_VALUE_1,ATTRIBUTE_VALUE_2,ATTRIBUTE_VALUE_3,ATTRIBUTE_VALUE_4,ATTRIBUTE_VALUE_5,ATTRIBUTE_VALUE_6,ATTRIBUTE_VALUE_7,ATTRIBUTE_VALUE_8,ATTRIBUTE_VALUE_9,ATTRIBUTE_VALUE_10,ATTRIBUTE_UOM_1,ATTRIBUTE_UOM_2,ATTRIBUTE_UOM_3,ATTRIBUTE_UOM_4,ATTRIBUTE_UOM_5,ATTRIBUTE_UOM_6,ATTRIBUTE_UOM_7,ATTRIBUTE_UOM_8,ATTRIBUTE_UOM_9,ATTRIBUTE_UOM_10,_classification_confidence,_classification_method,_brand_resolution_method,_enriched,_enrichment_source,_source_tier,_exact_mpn_verified,_enrichment_error,_invoice_desc_ok,_mobile_desc_ok
543142416,1nx6-16' Carmel Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543142416,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543142416",PRODUCT,TREX® 543142416 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198688, Requested 2977. Please try again in 11m59.28s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://kw.trex.com/products/decking/lineage,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198658, Requested 3357. Please try again in 14m30.48s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543142420,1nx6-20' Carmel Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543142420,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543142420",PRODUCT,TREX® 543142420 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198658, Requested 2977. Please try again in 11m46.32s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.bannersupplyinc.com/pd/grooved-edge-board-20-carmel/5245,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198648, Requested 2999. Please try again in 11m51.503999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543144412,1nx6-12' Island Mist Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543144412,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543144412",PRODUCT,TREX® 543144412 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198647, Requested 2978. Please try again in 11m42s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.trex.com/products/decking/lineage/trex-lineage-deck-sample,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198594, Requested 3077. Please try again in 12m1.872s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543144416,1nx6-16' Island Mist Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543144416,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543144416",PRODUCT,TREX® 543144416 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198593, Requested 2978. Please try again in 11m18.671999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.trex.com/products/decking/lineage/trex-lineage-deck-sample,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198571, Requested 3077. Please try again in 11m51.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543144420,1nx6-20' Island Mist Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543144420,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543144420",PRODUCT,TREX® 543144420 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198570, Requested 2978. Please try again in 11m8.736s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.trex.com/products/decking/lineage/trex-lineage-deck-sample,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198546, Requested 3077. Please try again in 11m41.136s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543143412,1nx6-12' Jasper Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543143412,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543143412",PRODUCT,TREX® 543143412 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198545, Requested 2977. Please try again in 10m57.504s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.dunnlumber.com/all-departments/deck-hqr/decking/composite-decking/trex-decking-hatteras-5-4x6-grooved-transcend-lineage-collection-txdhatgv546grp.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198513, Requested 3261. Please try again in 12m46.367999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543143416,1nx6-16' Jasper Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543143416,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543143416",PRODUCT,TREX® 543143416 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198512, Requested 2977. Please try again in 10m43.248s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.bannersupplyinc.com/s/trex-lineage-16/859/?keywords=BOARD%E3%80%80%E5%BA%8A&sort=Name,retailer,,"Brand mismatch: source page appears to be for 'bannersupplyinc', not 'TREX' (none of ['trex'] found in hostname or page text)",True,False
543143420,1nx6-20' Jasper Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543143420,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543143420",PRODUCT,TREX® 543143420 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198445, Requested 2977. Please try again in 10m14.304s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.dunnlumber.com/all-departments/deck-hqr/decking/composite-decking/trex-decking.html?dl_collection=10641&dl_product_type=3850,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198402, Requested 3175. Please try again in 11m21.264s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543141412,1nx6-12' Rainier Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543141412,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543141412",PRODUCT,TREX® 543141412 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198400, Requested 2978. Please try again in 9m55.296s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://builderonline.com/products/exteriors/trex-expands-decking-line-with-transcend-lineage_o,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198361, Requested 3009. Please try again in 9m51.84s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543141416,1nx6-16' Rainier Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543141416,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543141416",PRODUCT,TREX® 543141416 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198359, Requested 2978. Please try again in 9m37.584s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://builderonline.com/products/exteriors/trex-expands-decking-line-with-transcend-lineage_o,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198328, Requested 3009. Please try again in 9m37.584s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
543141420,1nx6-20' Rainier Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,U S Lumber (3073),"Trex Company, Inc",TREX,543141420,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 543141420",PRODUCT,TREX® 543141420 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198327, Requested 2978. Please try again in 9m23.76s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.bannersupplyinc.com/s/trex-lineage-20/860/?keywords=BOARD%E3%80%80%E5%BA%8A&sort=Name,retailer,,"Brand mismatch: source page appears to be for 'bannersupplyinc', not 'TREX' (none of ['trex'] found in hostname or page text)",True,False
1513703,1nx6-16' Hatteras Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513703,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513703",PRODUCT,TREX® 1513703 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198284, Requested 2979. Please try again in 9m5.616s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.trex.com/products/decking/lineage,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198209, Requested 3482. Please try again in 12m10.512s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513704,1nx6-20' Hatteras Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513704,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513704",PRODUCT,TREX® 1513704 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198207, Requested 2979. Please try again in 8m32.352s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-transcend-lineage-decking-hatteras,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198195, Requested 3247. Please try again in 10m22.944s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513705,1nx6-12' Hatteras Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513705,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513705",PRODUCT,TREX® 1513705 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198193, Requested 2979. Please try again in 8m26.304s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.dunnlumber.com/all-departments/deck-hqr/decking/composite-decking/trex-decking-hatteras-5-4x6-grooved-transcend-lineage-collection-txdhatgv546grp.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198151, Requested 3261. Please try again in 10m9.984s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513706,1nx6-16' Hatteras Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513706,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513706",PRODUCT,TREX® 1513706 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198149, Requested 2979. Please try again in 8m7.296s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://kw.trex.com/products/decking/lineage,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198112, Requested 3357. Please try again in 10m34.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513707,1nx6-20' Hatteras Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513707,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513707",PRODUCT,TREX® 1513707 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198111, Requested 2979. Please try again in 7m50.88s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.deckmasters.ca/decking_trex_lineage.html,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198068, Requested 3589. Please try again in 11m55.824s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513708,1nx6-16' Salt Flat Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513708,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513708",PRODUCT,TREX® 1513708 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198066, Requested 2978. Please try again in 7m31.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.trex.com/products/decking/lineage,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198053, Requested 3482. Please try again in 11m3.12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513709,1nx6-20' Salt Flat Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513709,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513709",PRODUCT,TREX® 1513709 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198051, Requested 2978. Please try again in 7m24.528s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-transcend-lineage-decking-salt-flat,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198038, Requested 3248. Please try again in 9m15.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513710,1nx6-12' Salt Flat Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513710,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513710",PRODUCT,TREX® 1513710 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198036, Requested 2978. Please try again in 7m18.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-transcend-lineage-decking-salt-flat,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198023, Requested 3248. Please try again in 9m9.072s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513711,1nx6-16' Salt Flat Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513711,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513711",PRODUCT,TREX® 1513711 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198021, Requested 2978. Please try again in 7m11.568s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://www.trex.com/products/decking/lineage,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198010, Requested 3482. Please try again in 10m44.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
1513712,1nx6-20' Salt Flat Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),"Trex Company, Inc",TREX,1513712,Hardware,General Hardware,Miscellaneous,Hardware>General Hardware>Miscellaneous,Product,"Trex Company, Inc, Product, 1513712",PRODUCT,TREX® 1513712 Product,TREX® Product,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,"error:Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 198008, Requested 2978. Please try again in 7m5.952s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",brand_hint,False,https://buy.advantagelumber.com/products/trex-transcend-lineage-decking-salt-flat,retailer,,"LLM 429 quota-exhausted: Rate limit reached for model `openai/gpt-oss-120b` in organization `org_01m0ewgxt4emftaqfh70b9j5k2` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 197993, Requested 3248. Please try again in 8m56.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing",True,False
